Revision,State,_part_number,_part_name
Revision,State,Number,Name
1,RELEASED,6O-SEAL-18X1-01,O SEAL 18 ID x 1
1,DESIGN,61105732-OUTPUT-FLANGE-1,1105732-output-flange-1
1,RELEASED,WHEEL_NUT_M10,STEEL NUT M10
1,RELEASED,6-OTS-0001035,TXRX ETHERNET 10/100 RMII
1,RELEASED,6SHELL_746,SHELL_746
1,RELEASED,6SHELL_735,SHELL_735
1,RELEASED,6-BB-0001029,IC EEPROM 2KBIT 2MHZ SOT23-6
1,RELEASED,6BS1806-011-01,O SEAL 7.65 ID x 1
1,RELEASED,6_SKF_3200_A-2RS1TN9_MT33_PART3,SKF_3200_A-2RS1TN9_MT33_PART3
1,RELEASED,6SHELL_415A,SHELL_415A
1,RELEASED,6DIN906-G1_4_ST,PIPE PLUG
1,RELEASED,0050216,"Gauge Panel, Front Cover"
1,DESIGN,61105732-BELLCRANK-1,1105732-bellcrank-1
1,RELEASED,6KOPIE_MUTTER-M12_02_3D-MARK,KOPIE_VON_MUTTER-M12_02_3D-MARK
1,DESIGN,6TJG1A0280-M831_1,PDR ROTARY SHAFT SEAL
1,RELEASED,61100838,MGB S2 RING GEAR NOT HARDENED
1,RELEASED,6SHELL_730,SHELL_730
1,RELEASED,6MB_0,M10 BEARING LOCKWASHER
1,RELEASED,6-OTS-0001041,IC 4CH ESD SOLUTION W/CLAMP 6SON
1,RELEASED,6HX50-CABIN-GLAZING-BLACKOUT,HX50-PTC-CABIN-GLAZING-BLACKOUT
1,RELEASED,61100841,MGB CARRIER
1,DESIGN,6MS14101-4-1,"HOUSING, PLAIN BEARING"
1,RELEASED,61100882,MGB PLANET BEARING RETAINER
1,DESIGN,6NU-1007-ECP_2,CYLINDRICAL ROLLER BEARING
1,RELEASED,61100894,MGB INSPECTION WINDOW
1,RELEASED,WHEEL_NUT_M10.IPT,WHEEL_NUT_M10.ipt
1,RELEASED,6HX50-NAV-LIGHTS-LENS-NO-TIN,HX50-PTC-NAV-LIGHTS-LENS-NO-TIN
1,RELEASED,61100823,MGB ASSEMBLY
1,DESIGN,61104257,SHAFT LOCKING CUPWASHER 0
1,RELEASED,6HEXJAMNUT-5_8-18,5/8 UNF THIN HEX NUT RH THREAD
1,DESIGN,61GTLX50A,1gtlx50a
1,RELEASED,SHELL_613,SHELL_613
1,RELEASED,61100871,MGB MAST RETAINING RING
1,DESIGN,61104195,SHAFT LOCKNUT 0
1,RELEASED,6HX50-NAV-LIGHTS-CARBON-0303,HX50-PTC-NAV-LIGHTS-CARBON-0303
1,RELEASED,6_SKF_NU_1015_ML_PART3,SKF_NU_1015_ML_PART3
1,RELEASED,6HX50-MAIN-ROTOR-BLADE-CUFFS,HX50-PTC-MAIN-ROTOR-BLADE-CUFFS
1,RELEASED,6AN310-5,"STEEL CASTELLATED PLAIN NUT, 0"
1,RELEASED,6BS1806-035,OSEAL 56.87 ID x 1
1,RELEASED,6HEXJAMNUT-5_8-18-LH,5/8 UNF THIN HEX NUT LH THREAD
1,DESIGN,6TJG1A0280-M831,PDR ROTARY SHAFT SEAL
1,RELEASED,WHEEL_CLIP04_RH,WHEEL_CLIP04_RH
1,DESIGN,6GP6500200-C320,gp6500200-c320
1,RELEASED,6HX50-ENGINE-COVER-LH-BODY-C,HX50-PTC-ENGINE-COVER-LH-BODY-C
1,RELEASED,6SKF_N_205_ECP_1,CYLINDRICAL ROLLER BEARING
1,RELEASED,6AN5C7A,BOLT- HEX HEAD
1,DESIGN,6RDD100100-M12T,rdd100100-m12t
1,RELEASED,0048726,STL-REAR-DOORS-BODY
1,RELEASED,6SHELL_835,SHELL_835
1,DESIGN,6TJG1A0420-M831,PDR ROTARY SHAFT SEAL
1,RELEASED,RR_UPPER_SHOCK,RR UPPER SHOCK
1,RELEASED,6PRODUCT_37343,PRODUCT_37343
1,RELEASED,6HX50-TAIL-LIGHT-HOUSING-CAR,HX50-PTC-TAIL-LIGHT-HOUSING-CAR
1,RELEASED,6BS1806-019-01,O SEAL 20.35 ID x 1
1,RELEASED,0048709,STL-FUSELAGE-BODY-COLOUR
1,RELEASED,6SKF_NU_208_ECP_1,CYLINDRICAL ROLLER BEARING
1,DESIGN,61105732-INPUT-FLANGE-1,1105732-input-flange-1
1,RELEASED,61100837,MGB S2 PLANET GEAR NOT HARDENED
1,RELEASED,6KOPIE_MUTTER-M12_3D-MARKETI,KOPIE_VON_MUTTER-M12_3D-MARKETI
1,RELEASED,6SHELL_590,SHELL_590
1,RELEASED,6_SKF_N_205_ECP_PART4,SKF_N_205_ECP_PART4
A,RELEASED,HX50_WHEELS_ASSY,HX50 WHEELS ASSEMBLY
1,RELEASED,6SHELL_839,SHELL_839
1,RELEASED,6TRELLEBORG_TRAA00280-N7MM-6,TRELLEBORG_TRAA00280-N7MM-6
1,RELEASED,6HX50-REAR-DOORS-BODY-COLOUR,HX50-PTC-REAR-DOORS-BODY-COLOUR
1,RELEASED,6NAS1351-3-8P,"SCREW, CAP, SOCKET HEAD, 0.1900-32 UNRF-3A THREAD, 0"
1,RELEASED,0050212,gauge_pcb_board_assy_2
1,RELEASED,WHEEL_BOLT_M10X50,BOLT- HEX HEAD M10X50
1,RELEASED,6SKF_3200_A-2RS1TN9_MT33_1,DOUBLE ROW ANGULAR CONTACT BEARING
1,RELEASED,6HX50-STROBE-LIGHT-LENS-RED,HX50-PTC-STROBE-LIGHT-LENS-RED
1,RELEASED,6-OTS-0001043,Integrated Power Management Unit
1,RELEASED,61100352,TAIL ROTOR DEMONSTRATION UNIT ASSEMBLY
1,RELEASED,6HX50-PEDAL-ADJUSTERS-BLACK,HX50-PTC-PEDAL-ADJUSTERS-BLACK
1,RELEASED,6NU_222_ECP-2,NU_222_ECP-2
1,RELEASED,6-OTS-0001018,IC EEPROM 32KBIT 400KHZ SOT23-6
1,RELEASED,6TRELLEBORG_TRAA00280-N7MM-5,TRELLEBORG_TRAA00280-N7MM-5
1,RELEASED,6HX50-PEDAL-TRAY-DARK-GRAY-0,HX50-PTC-PEDAL-TRAY-DARK-GRAY-0
1,RELEASED,6SKF_22309_E_4,SKF_22309_E_4
1,RELEASED,SUB_RR_WHEEL_ASSY_LH,SUB_RR_WHEEL_ASSY_LH
1,RELEASED,6-BB-0001030,AM335x ARM Cortex-A8
1,RELEASED,6SHELL_731,SHELL_731
1,RELEASED,6_SKF_NU_2306_ECP_PART1,SKF_NU_2306_ECP_PART1
1,RELEASED,61100360,BUSH
1,RELEASED,6HX50-REAR-DOORS-INNERS-CARB,HX50-PTC-REAR-DOORS-INNERS-CARB
1,RELEASED,6NU_222_ECP,CYLINDRICAL ROLLER BEARING
1,RELEASED,RR_WHEEL_TIRE,RR WHEEL TIRE
1,RELEASED,6-OTS-0001059,TRANS NPN/NPN W/RES 50V SMINI6
1,RELEASED,61100835,MGB S1 OUTPUT GEAR NOT HARDENED
1,DESIGN,6AM-10-13-10,OILITE PLAIN BEARING 10 X 13 X 10 LG
1,RELEASED,61100874,MGB LOWER SEALING PLATE
1,RELEASED,6SHELL_732,SHELL_732
1,RELEASED,6_SKF_61804_PART2,SKF_61804_PART2
1,RELEASED,6_SKF_61804_PART3,SKF_61804_PART3
1,RELEASED,61100877,MGB PUMP SHAFT CAPPING PLATE
1,RELEASED,6NL4SP_IN,NORD-LOCK ENLARGED DIA
1,RELEASED,6SKF_22309_E_1,SKF_22309_E_1
1,RELEASED,2S-0051445,2-SEAT ASSEMBLY
1,RELEASED,6SHELL_840,SHELL_840
1,RELEASED,6NAS1351C08-8P,"SCREW, CAP, SOCKET HEAD"
1,RELEASED,SUS_SHOCK1.IPT,SUS_SHOCK1.ipt
1,RELEASED,61100890,MGB ANTI-TORQUE MOUNT
1,DESIGN,6QJ-304-MA_4,FOUR-POINT CONTACT BALL BEARING
1,RELEASED,6ISO4017-M6X20-8_8,Hexagon Head Screw
1,DESIGN,6NAS1351-08-8P,"SCREW, CAP, SOCKET HEAD, 0.1640-36 UNRF-3A THREAD, 0"
1,RELEASED,2S-0051399,2s-0051399
1,RELEASED,6NL16_IN,NORD-LOCK WASHER M16 STEEL NL16
1,RELEASED,WHEEL_SPACER.IPT,WHEEL_SPACER.ipt
1,RELEASED,61103179,64-30-00 INSTALLATION TAIL ROTOR MOUNTING
B,PRODUCTIONCHANGE,61103249,SPREADER PLATE
1,RELEASED,6HX50-CONSOLE-RED-ANODISED-0,HX50-PTC-CONSOLE-RED-ANODISED-0
1,RELEASED,6CIRCLIPS_DIN472_80_2_5,INTERNAL CIRCLIP DIA
1,DESIGN,61105732,TAIL ROTOR GEARBOX (TGB) ASSEMBLY
B,PRODUCTIONCHANGE,61103246,TAIL ROTOR TENSION STRAP
1,RELEASED,6KM_1,M12 BEARING LOCKNUT
1,DESIGN,61105732-FILL-ADAPTOR-1,1105732-fill-adaptor-1
1,DESIGN,63205-A_2,DOUBLE ROW ANGULAR CONTACT BALL BEARING
1,RELEASED,6TRELLEBORG_TRAA00280-N7MM-4,TRELLEBORG_TRAA00280-N7MM-4
1,RELEASED,6BS1806-169-01,O SEAL 190.17 ID x 2
1,RELEASED,61103233,TAIL ROTOR STATOR BLADE
1,RELEASED,0048718,STL-PYLON-LH-BODY
1,RELEASED,6PRODUCT_8777,PRODUCT_8777
1,RELEASED,6HX50-SKIDS-BODY-0303-RH,6HX50-SKIDS-BODY-0303-RH
1,DESIGN,61105732-LINK,1105732-link
1,RELEASED,6HX50-CARGO-DOORS-INNERS-CAR,HX50-PTC-CARGO-DOORS-INNERS-CAR
1,RELEASED,6HX50-HEADSETS-BLACK-LEATHER,HX50-PTC-HEADSETS-BLACK-LEATHER
1,RELEASED,6KM_0,M10 BEARING LOCKNUT
1,DESIGN,61105732-ACT-SHAFT-END,1105732-act-shaft-end
1,RELEASED,6MAIN-ROTOR-FAIRING-BODY,HX50-MAIN-ROTOR-FAIRING-BODY
1,RELEASED,6ISO4017-M3X10-8_8,Hexagon Head Screw
1,RELEASED,6HX50-SEATS-LEATHER2-040323H,HX50-PTC-SEATS-LEATHER2-040323H
1,DESIGN,61105732-CASING-CAST,1105732-casing-cast
1,RELEASED,WHEEL_SUPPORT3,WHEEL SUPPORT3
1,RELEASED,6-OTS-0001028,IC BUFF/DVR DL NON-INV
1,RELEASED,6SHELL_555,SHELL_555
1,RELEASED,6NL4,Washer
1,RELEASED,6SHELL_601,SHELL_601
-,PRODUCTIONCHANGE,0051630,CABIN INTERIOR MIL ASSEMBLY
1,RELEASED,6ISO_4028_SKT_SETSCREW_M5_16,ISO_4028_SKT_SETSCREW_m5_16
-,PRODUCTIONCHANGE,0051609,MC MAIN ROTOR BLADES ASSEMBLY
1,RELEASED,6SHELL_832,shell_832
1,RELEASED,6BS1806-173-01,O SEAL 215.57 ID x 2
1,RELEASED,SUS_SHOCK2,SUS_SHOCK2
1,RELEASED,6-OTS-0001014,CAP 22PF 5% 100V
1,RELEASED,6TRELLEBORG_TRAA00280-N7MM-3,TRELLEBORG_TRAA00280-N7MM-3
1,RELEASED,6HX50-COLLECTIVE-BUTTONS-BRU,HX50-PTC-COLLECTIVE-BUTTONS-BRU
1,RELEASED,6HX50-CABIN-GLAZING-MID-TINT,HX50-PTC-CABIN-GLAZING-MID-TINT
1,RELEASED,WHEEL_SPACER2,WHEEL SPACER2
1,RELEASED,6TRELLEBORG_TRAA00360-N7MM-1,TRELLEBORG_TRAA00360-N7MM-1
1,RELEASED,6PRODUCT_70987,product_70987
1,RELEASED,6AN3C5A,BOLT- HEX HEAD
1,RELEASED,0050219,"Icon, Engine Hot"
1,RELEASED,6-OTS-0001031,IC USB HS DUAL UART/FIFO 64-LQFP
1,RELEASED,6NORDLOCK_NL3,NORDLOCK M3 REGULAR O/D
1,RELEASED,6MB_1,M12 BEARING LOCKWASHER
1,DESIGN,6NAS77A4-015,"UNLINED FLANGED BUSHING, 0.2500"" ID, 0"
1,RELEASED,0050221,"Icon, Low Battery Voltage"
1,RELEASED,6HX50-TAIL-ROTOR-HUB-COVER,HX50-PTC-TAIL-ROTOR-HUB-BODY-CO
1,RELEASED,6SHELL_561,SHELL_561
B,PRODUCTIONCHANGE,61103239,TAIL ROTOR BLADE
1,RELEASED,6_SKF_NU_2306_ECP_PART4,SKF_NU_2306_ECP_PART4
1,RELEASED,61100836,MGB S2 SUN GEAR NOT HARDENED
1,RELEASED,6_SKF_3200_A-2RS1TN9_MT33_PART4,SKF_3200_A-2RS1TN9_MT33_PART4
1,RELEASED,6HX50-SKID-SEALS-DARK-GRAY-0,HX50-PTC-SKID-SEALS-DARK-GRAY-0
1,RELEASED,61100916,MGB ROTOR BRAKE DISC
1,DESIGN,61105732-SPACER-2,1105732-spacer-2
1,RELEASED,6SKF_22309_E_5,SKF_22309_E_5
1,RELEASED,6MB_5,M25 BEARING TAB WASHER
B,PRODUCTIONCHANGE,61103236,TAIL ROTOR HUB
1,RELEASED,6TRELLEBORG_TRAA00360-N7MM-4,TRELLEBORG_TRAA00360-N7MM-4
1,RELEASED,6HX50-WAIST-LEATHER1-040323H,HX50-PTC-WAIST-LEATHER1-040323H
1,RELEASED,6MSL10-01,"MALE ROD END BEARING 5/8"" BORE / 5/8 UNF LH THREAD"
1,RELEASED,6HX50-TAIL-LIGHT-LENS-NO-TIN,HX50-PTC-TAIL-LIGHT-LENS-NO-TIN
1,RELEASED,6HX50-CONSOLE-DARK-METAL-040,HX50-PTC-CONSOLE-DARK-METAL-040
1,RELEASED,6AN315-5,"STEEL NUT, 0"
1,RELEASED,6NAS6204-7,"BOLT- HEX HEAD, 0.2500-28 UNJF, 0.438 GRIP, 0"
1,RELEASED,6DW-AD-509-M8-390,INDUCTIVE SENSOR ANALOG OUTPUT
1,RELEASED,61100327,PINION HOUSING
1,RELEASED,61100889,MGB AFT STRUT
1,DESIGN,61105732-BRG-RETAINER,1105732-brg-retainer
1,RELEASED,6BS1806-014,OSEAL 12.42 ID x 1
1,RELEASED,6KM_9,M45 BEARING LOCKNUT
1,RELEASED,6SHELL_829,SHELL_829
1,RELEASED,6SKF_NU_2306_ECP,CYLINDRICAL ROLLER BEARING
1,RELEASED,6SKF_QJ_310_MA,FOUR-POINT CONTACT BALL BEARING
1,RELEASED,61100353,TAIL ROTOR HUB (DEMO)
1,RELEASED,61100340,BEARING CAP
1,RELEASED,6SKF_6215,DEEP GROOVE BALL BEARING
1,RELEASED,61103237,OUTER BUSH
1,RELEASED,6TRELLEBORG_TRAA00360-N7MM-5,TRELLEBORG_TRAA00360-N7MM-5
1,RELEASED,6_SKF_NU_1015_ML_PART1,SKF_NU_1015_ML_PART1
1,RELEASED,HEADER10X2_SMD,header10x2_smd
1,DESIGN,6DNH-13-S16,dnh-13-s16
1,RELEASED,6NAS1351C4-12G,"SCREW, CAP, SOCKET HEAD"
1,RELEASED,6NL8SP_IN,NORD-LOCK ENLARGED DIA
1,DESIGN,63205-A_4,DOUBLE ROW ANGULAR CONTACT BALL BEARING
1,RELEASED,61100827,MGB LOWER CASING INSERT ASSEMBLY
1,DESIGN,6AN310-3,"STEEL CASTELLATED PLAIN NUT, 0"
1,RELEASED,0048720,STL-ENGINE-COVER-LH-BODY
1,RELEASED,0050228,Mode Button
1,RELEASED,6SKF_22309_E,SPHERICAL ROLLER BEARING
1,DESIGN,6NU-1007-ECP_1,CYLINDRICAL ROLLER BEARING
1,RELEASED,6SHELL_559,SHELL_559
1,RELEASED,FR_WHEEL_ASSY_ASM.IAM,FR_WHEEL_ASSY_ASM.iam
1,RELEASED,6NU_222_ECP-1,NU_222_ECP-1
1,DESIGN,61105732-SHAFT1,61105732-SHAFT1
1,RELEASED,6_SKF_QJ_206_MA_PART1,SKF_QJ_206_MA_PART1
1,RELEASED,6KEY-4X4X12-FORMA,SQ
1,DESIGN,6N206-ECP_2,N206-ECP
1,RELEASED,0050214,"SOFTWARE-CPIB1SNO,UNP"
1,RELEASED,6SHELL_833,SHELL_833
1,RELEASED,HX50_SKID_ASSY,HX50 SKID ASSEMBLY
1,RELEASED,OTS-0001011,CAP 18PF 50V C0G 5%
-,PRODUCTIONCHANGE,0051617,MC ENGINE INTAKE ASSEMBLY
1,RELEASED,6HX50-CONSOLE-CHROME-040323H,HX50-PTC-CONSOLE-CHROME-040323H
1,RELEASED,6_SKF_N_205_ECP_PART1,SKF_N_205_ECP_PART1
1,RELEASED,6SHELL_562,SHELL_562
1,RELEASED,6BS1806-025-01,O SEAL 29.87 ID x 1
1,DESIGN,61104198,SHAFT LOCKNUT 1
1,RELEASED,61100879,MGB PINION BEARING RETAINER
1,RELEASED,61100904,MGB PUMP DRIVE OIL JET
1,RELEASED,61100363,TAIL ROTOR STATOR BLADE (DEMO)
1,RELEASED,6SHELL_729,SHELL_729
1,RELEASED,61103238,INNER BUSH
1,RELEASED,6DNS-110,EXTERNAL RETAINING RING 110mm SHAFT ST/ST
1,RELEASED,6-OTS-0001008,Capacitor 1uF 10V Ceramic 10%
1,RELEASED,6SHELL_738,SHELL_738
1,RELEASED,61100358,TAIL ROTOR BLADE BUSH (DEMO)
1,RELEASED,6HX50-WAIST-BRUSHED-METAL-04,HX50-PTC-WAIST-BRUSHED-METAL-04
1,RELEASED,WHEEL_LINK1,WHEEL LINK1
1,RELEASED,6_SKF_NU_1015_ML_PART4,SKF_NU_1015_ML_PART4
1,RELEASED,6BS1806-016,OSEAL 15.6 ID x 1
1,RELEASED,6SKF_QJ_224_N2MA,FOUR-POINT CONTACT BALL BEARING
1,DESIGN,61105732-CASING-INSERT,1105732-casing-insert
1,RELEASED,INNER_CYLINDER2,INNER CYLINDER2
1,RELEASED,6-OTS-0001016,CAP CER 10UF 10V
1,RELEASED,6SHELL_830,SHELL_830
1,RELEASED,61101378,INDUCTIVE SENSOR HOUSING
1,RELEASED,61100334,SHIM PLATE
1,RELEASED,6PRODUCT_16385,PRODUCT_16385
1,RELEASED,61100910,BEARING LOCKNUT M50
1,RELEASED,0050223,"Icon, Low Fuel"
1,RELEASED,6-OTS-0001025,"CONN HEADER FEM 10POS .1"" DL TIN"
1,DESIGN,6NAS1149G332P,nas1149g332p
1,RELEASED,6SHELL_826,SHELL_826
B,PRODUCTIONCHANGE,61103178,62-40-00 INSTALLATION TAIL ROTOR
1,RELEASED,6NAS1351C08-10P,"SCREW, CAP, SOCKET HEAD"
1,RELEASED,61100330,DRIVE FLANGE
1,RELEASED,6_SKF_6215_PART3,SKF_6215_PART3
1,RELEASED,SUB_RR_WHEEL_ASSY_RH,SUB_RR_WHEEL_ASSY_RH
1,RELEASED,6HX50-CONSOLE-LEATHER2-04032,HX50-PTC-CONSOLE-LEATHER2-04032
1,RELEASED,61100883,MGB SHIM PLATE
1,DESIGN,6S7000-CD-P4ADGA_1,s7000-cd-p4adga_1
1,RELEASED,6-OTS-0001037,DDR2 RAM 256MB(128Mx16)x1 400MHz
1,RELEASED,6MS10-01,"MALE ROD END BEARING 5/8"" BORE / 5/8 UNF RH THREAD"
1,RELEASED,61100328,GEAR HOUSING
1,RELEASED,6SHELL_603,SHELL_603
1,RELEASED,61100900,MGB BEARING SPACER
1,RELEASED,61100887,MGB FORWARD STRUT
1,RELEASED,FR_UPPER_SHOCK.IPT,FR_UPPER_SHOCK.ipt
1,RELEASED,6HX50-CYCLIC-BUTTONS-BRUSHED,HX50-PTC-CYCLIC-BUTTONS-BRUSHED
1,RELEASED,61100901,MGB PLANET RING OIL JET
1,DESIGN,6N206-ECP,N206-ECP
1,RELEASED,WHEEL_BOLT_M10X50.IPT,WHEEL_BOLT_M10X50.ipt
1,RELEASED,6MINTOR_GLVX,VERTICAL OIL LEVEL INDICATOR
1,DESIGN,63205-A_3,DOUBLE ROW ANGULAR CONTACT BALL BEARING
1,RELEASED,6MINTOR_1GS-F30A,DRAIN PLUG
1,RELEASED,WHEEL_SUPPORT2.IPT,WHEEL_SUPPORT2.ipt
1,RELEASED,6HX50-IDEVICES-SCREENS-04032,HX50-PTC-IDEVICES-SCREENS-04032
1,RELEASED,6DNH-62,INTERNAL RETAINING RING 62mm BORE ST/ST
1,DESIGN,6NAS6603-11D,nas6603-11d
1,RELEASED,0050224,"Icon, High Beam"
1,DESIGN,6AN310-4,"STEEL CASTELLATED PLAIN NUT, 0"
1,RELEASED,TP60C_SMD,tp60c_smd
1,RELEASED,6IMA12_B_C_K-S262209,IMA12_B_C_K-S262209
1,RELEASED,6HX50-MAIN-ROTOR-BLADES-MATT,HX50-PTC-MAIN-ROTOR-BLADES-MATT
1,RELEASED,6DNS-30,EXTERNAL RETAINING RING 30mm SHAFT ST/ST
1,RELEASED,6AN315-3R,"STEEL NUT, 0"
1,RELEASED,6_SKF_NU_2306_ECP_PART3,SKF_NU_2306_ECP_PART3
1,RELEASED,2S-0051504,2s-0051504
1,RELEASED,61100326,GEARBOX CASING
1,RELEASED,WHEEL_CLIP_02.IPT,WHEEL_CLIP_02.ipt
1,RELEASED,61100906,MGB MAST LOWER BEARING OIL JET
1,DESIGN,61105732-ACT-SHAFT,1105732-act-shaft
1,RELEASED,61100880,MGB GEAR UPPER BEARING RETAINER
1,DESIGN,6NU-1007-ECP_3,CYLINDRICAL ROLLER BEARING
1,RELEASED,6HX50-CAGE-PIANO-BLACK-04032,HX50-PTC-CAGE-PIANO-BLACK-04032
1,RELEASED,6_SKF_NU_206_ECP_PART4,SKF_NU_206_ECP_PART4
1,DESIGN,61105732-SHIM-2,1105732-shim-2
1,RELEASED,0048713,STL-HORIZONTAL-STABILIZERS
1,RELEASED,61100355,TAIL ROTOR BLADE (DEMO)
1,DESIGN,63205-A_1,DOUBLE ROW ANGULAR CONTACT BALL BEARING
1,RELEASED,WHEEL_SPACER3,WHEEL SPACER3
1,RELEASED,6_SKF_61804_PART1,SKF_61804_PART1
1,RELEASED,6HX50-WAIST-LEATHER2-040323H,HX50-PTC-WAIST-LEATHER2-040323H
1,RELEASED,61100381,TAIL ROTOR STAND
1,RELEASED,6SHELL_414A,SHELL_414A
1,RELEASED,61100361,TAIL ROTOR STATOR WELDED ASSEMBLY (DEMO)
1,DESIGN,61105732-PINION,61105732-PINION
1,RELEASED,FR_WHEEL_COVER1,FR WHEEL COVER1
1,RELEASED,6SKF_115X140X12_HMS5_RG,RADIAL SHAFT SEAL 115mm x 140mm x 12mm
1,RELEASED,6HX50-IDEVICES-PIANO-BLACK-0,HX50-PTC-IDEVICES-PIANO-BLACK-0
1,RELEASED,6-OTS-0001064,IC USB 2.0 HS HUB CTRLR
1,RELEASED,61100339,BEARING CAP
1,RELEASED,6HX50-CYCLIC-TRIM-LEATHER-04,HX50-PTC-CYCLIC-TRIM-LEATHER-04
1,RELEASED,RR_UPPER_SHOCK_RH,RR UPPER SHOCK RH
1,RELEASED,6_SKF_QJ_206_MA_PART2,SKF_QJ_206_MA_PART2
1,RELEASED,RR_WHEEL_COVER_LH,RR WHEEL COVER LH
1,RELEASED,6-BB-0001062,1.5A PWR DIST SWITCH
1,RELEASED,6_SKF_NU_208_ECP_PART3,SKF_NU_208_ECP_PART3
1,RELEASED,6HX50-NAV-LIGHTS-GREEN-03032,HX50-PTC-NAV-LIGHTS-GREEN-03032
1,RELEASED,0050218,"Icon, Check Engine"
1,RELEASED,6MINTOR_1MTLX10A,OIL VISUAL LEVEL INDICATOR
1,RELEASED,6HX50-CYCLIC-BEZELS-PIANO-BL,HX50-PTC-CYCLIC-BEZELS-PIANO-BL
1,RELEASED,6_SKF_QJ_310_MA_PART3,SKF_QJ_310_MA_PART3
1,RELEASED,RR_ARM,RR_ARM
1,RELEASED,6-OTS-0001039,USB_mini A/B
1,RELEASED,6HX50-COLLECTIVE-BEZELS-PIAN,HX50-PTC-COLLECTIVE-BEZELS-PIAN
1,RELEASED,61100884,MGB PLUG INSERT
1,RELEASED,6DIN439-M10,M10 HEX
1,RELEASED,6SHELL_745,SHELL_745
1,RELEASED,61100888,MGB AFT STRUT ASSEMBLY
1,RELEASED,RR_WHEEL_HUB,RR WHEEL HUB
1,RELEASED,6-OTS-0001002,Capacitor 0.01uF 16V
1,RELEASED,6SEALING_WASHER_21-26-1_5,"COPPER SEALING WASHER 21 ID x 26 OD x 1,5 THK"
1,RELEASED,61100895,MGB INSPECTION WINDOW
1,RELEASED,6HX50-ENGINE-DUCT-BLANKS-MAT,HX50-PTC-ENGINE-DUCT-BLANKS-MAT
